,name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
397,QPLIB_5980,76.0,0.0,150.0,0.0,0.0,linear,16762.0,0.0,0.0,1.0,150.0,max,150.0,150.0,0.0,16912.0,74.0,150.0,11175.0,Solution found by SCIP,1.0,Fabio Furini,0.0,22350.0,150.0,8381.0,0.0,150.0,0.0,0.0,150.0,150.0,0.0,indefinite,0.0,0.0,0.0,0.0,150.0,8381.0,0.0,8381.0,0.0,0.0,0.0,quadratic,QBL,895.0,1.0,0.013451045892,1.0,0.993333333333,0.493333333333
401,QPLIB_6324,324.0,0.0,640.0,0.0,0.0,linear,640.0,0.0,0.0,1.0,640.0,min,640.0,640.0,0.0,1280.0,312.0,640.0,64032.0,Solution found by BARON,1.0,Thomas Schiex,0.0,128064.0,640.0,16.0,0.0,640.0,0.0,0.0,640.0,640.0,0.0,indefinite,0.0,0.0,0.0,0.0,640.0,16.0,0.0,16.0,0.0,0.0,0.0,quadratic,QBL,159.0,1.0,0.117647058824,1.0,0.31265625,0.50625
402,QPLIB_6487,216.0,0.0,617.0,0.0,0.0,linear,618.0,0.0,0.0,1.0,617.0,min,618.0,617.0,0.0,1235.0,216.0,617.0,39806.0,Solution found by GUROBI,1.0,Thomas Schiex,0.0,79612.0,617.0,309.0,0.0,617.0,0.0,0.0,618.0,617.0,0.0,indefinite,0.0,0.0,0.0,0.0,617.0,309.0,0.0,309.0,0.0,0.0,0.0,quadratic,QBL,344592.0,1.0,0.00644639315169,1.0,0.209126084547,0.349514563107
403,QPLIB_6597,274.0,0.0,600.0,0.0,0.0,linear,600.0,0.0,0.0,1.0,600.0,min,600.0,600.0,0.0,1200.0,326.0,600.0,175229.0,Solution found by BARON,1.0,Thomas Schiex,0.0,350458.0,600.0,60.0,0.0,600.0,0.0,0.0,600.0,600.0,0.0,indefinite,0.0,0.0,0.0,0.0,600.0,60.0,0.0,60.0,0.0,0.0,0.0,quadratic,QBL,6491721.0,1.0,0.0327868852459,1.0,0.973494444444,0.456666666667
404,QPLIB_6647,439.0,0.0,627.0,0.0,0.0,linear,627.0,0.0,0.0,1.0,627.0,min,627.0,627.0,0.0,1254.0,188.0,627.0,14196.0,Solution found by SCIP,1.0,Thomas Schiex,0.0,28392.0,627.0,33.0,0.0,627.0,0.0,0.0,627.0,627.0,0.0,indefinite,0.0,0.0,0.0,0.0,627.0,33.0,0.0,33.0,0.0,0.0,0.0,quadratic,QBL,2.0,1.0,0.0588235294118,1.0,0.0722205688209,0.700159489633
405,QPLIB_6757,378.0,0.0,2046.0,0.0,0.0,linear,2046.0,0.0,0.0,1.0,2046.0,min,2046.0,2046.0,0.0,4092.0,973.0,2046.0,99286.0,Solution found by GUROBI,1.0,Thomas Schiex,0.0,198572.0,2046.0,297.0,0.0,2046.0,0.0,0.0,2046.0,2046.0,0.0,indefinite,0.0,0.0,0.0,0.0,2046.0,297.0,0.0,297.0,0.0,0.0,0.0,quadratic,QBL,9.0,1.0,0.00671140939597,1.0,0.0474358570092,0.184750733138
406,QPLIB_6764,396.0,0.0,2071.0,0.0,0.0,linear,2071.0,0.0,0.0,1.0,2071.0,min,2071.0,2071.0,0.0,4142.0,1001.0,2071.0,101333.0,Solution found by GUROBI,1.0,Thomas Schiex,0.0,202666.0,2071.0,297.0,0.0,2071.0,0.0,0.0,2071.0,2071.0,0.0,indefinite,0.0,0.0,0.0,0.0,2071.0,297.0,0.0,297.0,0.0,0.0,0.0,quadratic,QBL,9.0,1.0,0.00671140939597,1.0,0.0472520547134,0.191211974891
407,QPLIB_6799,389.0,0.0,2075.0,0.0,0.0,linear,2075.0,0.0,0.0,1.0,2075.0,min,2075.0,2075.0,0.0,4150.0,990.0,2075.0,101923.0,Solution found by GUROBI,1.0,Thomas Schiex,0.0,203846.0,2075.0,297.0,0.0,2075.0,0.0,0.0,2075.0,2075.0,0.0,indefinite,0.0,0.0,0.0,0.0,2075.0,297.0,0.0,297.0,0.0,0.0,0.0,quadratic,QBL,9.0,1.0,0.00671140939597,1.0,0.0473441138046,0.187469879518
408,QPLIB_6941,411.0,0.0,2203.0,0.0,0.0,linear,2203.0,0.0,0.0,1.0,2203.0,min,2203.0,2203.0,0.0,4406.0,1049.0,2203.0,108662.0,Solution found by GUROBI,1.0,Thomas Schiex,0.0,217324.0,2203.0,315.0,0.0,2203.0,0.0,0.0,2203.0,2203.0,0.0,indefinite,0.0,0.0,0.0,0.0,2203.0,315.0,0.0,315.0,0.0,0.0,0.0,quadratic,QBL,9.0,1.0,0.00632911392405,1.0,0.044779443869,0.186563776668
409,QPLIB_7127,506.0,0.0,1000.0,0.0,0.0,linear,1000.0,0.0,0.0,1.0,1000.0,min,1000.0,1000.0,0.0,2000.0,494.0,1000.0,33837.0,Solution found by SCIP,1.0,Thomas Schiex,0.0,67674.0,1000.0,50.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,indefinite,0.0,0.0,0.0,0.0,1000.0,50.0,0.0,50.0,0.0,0.0,0.0,quadratic,QBL,-0.0,1.0,0.0392156862745,1.0,0.067674,0.506
410,QPLIB_7139,96.0,0.0,180.0,0.0,0.0,linear,360.0,0.0,0.0,1.0,180.0,min,180.0,180.0,0.0,540.0,84.0,180.0,14458.0,Solution found by SCIP,1.0,Emiliano Traversi,0.0,28916.0,180.0,100.0,0.0,180.0,0.0,0.0,180.0,180.0,0.0,indefinite,0.0,0.0,0.0,0.0,180.0,100.0,0.0,100.0,0.0,0.0,0.0,quadratic,QBL,621.0,1.0,0.029702970297,1.0,0.892469135802,0.533333333333
411,QPLIB_7144,117.0,0.0,220.0,0.0,0.0,linear,440.0,0.0,0.0,1.0,220.0,min,220.0,220.0,0.0,660.0,103.0,220.0,21692.0,Solution found by SCIP,1.0,Emiliano Traversi,0.0,43384.0,220.0,121.0,0.0,220.0,0.0,0.0,220.0,220.0,0.0,indefinite,0.0,0.0,0.0,0.0,220.0,121.0,0.0,121.0,0.0,0.0,0.0,quadratic,QBL,813.0,1.0,0.0245901639344,1.0,0.896363636364,0.531818181818
412,QPLIB_7149,140.0,0.0,264.0,0.0,0.0,linear,528.0,0.0,0.0,1.0,264.0,min,264.0,264.0,0.0,792.0,124.0,264.0,31228.0,Solution found by SCIP,1.0,Emiliano Traversi,0.0,62456.0,264.0,144.0,0.0,264.0,0.0,0.0,264.0,264.0,0.0,indefinite,0.0,0.0,0.0,0.0,264.0,144.0,0.0,144.0,0.0,0.0,0.0,quadratic,QBL,959.0,1.0,0.0206896551724,1.0,0.896120293848,0.530303030303
413,QPLIB_7154,165.0,0.0,312.0,0.0,0.0,linear,624.0,0.0,0.0,1.0,312.0,min,312.0,312.0,0.0,936.0,147.0,312.0,43637.0,Solution found by SCIP,1.0,Emiliano Traversi,0.0,87274.0,312.0,169.0,0.0,312.0,0.0,0.0,312.0,312.0,0.0,indefinite,0.0,0.0,0.0,0.0,312.0,169.0,0.0,169.0,0.0,0.0,0.0,quadratic,QBL,1159.0,1.0,0.0176470588235,1.0,0.89655243261,0.528846153846
414,QPLIB_7159,191.0,0.0,364.0,0.0,0.0,linear,728.0,0.0,0.0,1.0,364.0,min,364.0,364.0,0.0,1092.0,173.0,364.0,59409.0,Solution found by CPLEX,1.0,Emiliano Traversi,0.0,118818.0,364.0,196.0,0.0,364.0,0.0,0.0,364.0,364.0,0.0,indefinite,0.0,0.0,0.0,0.0,364.0,196.0,0.0,196.0,0.0,0.0,0.0,quadratic,QBL,1363.0,1.0,0.0152284263959,1.0,0.896766694844,0.524725274725
415,QPLIB_7164,220.0,0.0,420.0,0.0,0.0,linear,840.0,0.0,0.0,1.0,420.0,min,420.0,420.0,0.0,1260.0,200.0,420.0,79108.0,Solution found by BARON,1.0,Emiliano Traversi,0.0,158216.0,420.0,225.0,0.0,420.0,0.0,0.0,420.0,420.0,0.0,indefinite,0.0,0.0,0.0,0.0,420.0,225.0,0.0,225.0,0.0,0.0,0.0,quadratic,QBL,1551.0,1.0,0.0132743362832,1.0,0.896916099773,0.52380952381
417,QPLIB_8009,0.0,0.0,202.0,0.0,0.0,indefinite,21010.0,202.0,303.0,2.0,1.0,min,101.0,202.0,0.0,21111.0,0.0,1.0,0.0,Solution found by SCIP,202.0,JP Vielma,0.0,202.0,1.0,307.0,0.0,0.0,0.0,2.0,404.0,0.0,2.7755575619999997e-16,linear,2.0,0.0,2.0,0.0,101.0,305.0,2.0,306.0,0.0,202.0,0.0,linear,LMQ,-1.114112248,2.0,0.169658930179,0.5,0.0,0.0
418,QPLIB_8153,0.0,0.0,62.0,0.0,0.0,indefinite,2110.0,62.0,93.0,2.0,1.0,min,31.0,62.0,0.0,2141.0,0.0,1.0,0.0,Solution found by SCIP,62.0,JP Vielma,0.0,62.0,1.0,97.0,0.0,0.0,0.0,2.0,124.0,0.0,2.2204460489999999e-16,linear,2.0,0.0,2.0,0.0,31.0,95.0,2.0,96.0,0.0,62.0,0.0,linear,LMQ,-1.076351999,2.0,0.176184990125,0.5,0.0,0.0
419,QPLIB_8381,0.0,0.0,102.0,0.0,0.0,indefinite,5510.0,102.0,153.0,2.0,1.0,min,51.0,102.0,0.0,5561.0,0.0,1.0,0.0,Solution found by SCIP,102.0,JP Vielma,0.0,102.0,1.0,157.0,0.0,0.0,0.0,2.0,204.0,0.0,2.2204460489999999e-16,linear,2.0,0.0,2.0,0.0,51.0,155.0,2.0,156.0,0.0,102.0,0.0,linear,LMQ,-1.103431777,2.0,0.172530404567,0.5,0.0,0.0
451,QPLIB_9030,8.0,10000.0,10000.0,0.0,0.0,linear,14998.0,10000.0,0.0,1.0,8000.0,min,0.0,10000.0,0.0,24998.0,9978.0,16.0,39984.0,Solution found by BARON,5.0,HansMittelmann,0.0,69968.0,2000.0,5000.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,indefinite,0.0,10000.0,0.0,0.0,10000.0,5000.0,0.0,5000.0,10000.0,0.0,10000.0,quadratic,QIL,375818.0,1.0,0.000499860027994,1.0,0.00069968,0.0008
452,QPLIB_9048,60.0,202.0,202.0,0.0,0.0,linear,202.0,202.0,0.0,1.0,101.0,min,0.0,202.0,0.0,404.0,142.0,101.0,3822.0,Solution found by ANTIGONE,2.0,HansMittelmann,0.0,7442.0,101.0,1.0,0.0,0.0,0.0,0.0,202.0,202.0,0.0,indefinite,0.0,202.0,0.0,0.0,202.0,1.0,0.0,1.0,202.0,0.0,202.0,quadratic,QIL,-1.165682,1.0,1.0,1.0,0.182384079992,0.29702970297
